volume	quality	tv	internet	warehouse	price	sold_num	sold_ratio	income	return_rate	unit_price
118268	66	6000	36000	18000	22	105749	0.894147191125241	825172	0.5288967398549907	12.6
130773	66	6000	36000	17000	25	92866	0.7101312962155797	813661	0.4707299759503711	12.69
217175	66	8000	35000	18000	22	92866	0.42760907102567053	813661	0.27135429190210236	13.48
21370	66	6000	36000	18000	22	19107	0.8941038839494618	76361	0.22579119023752708	12.55
39092	66	5000	41000	18000	22	35299	0.902972475186739	219866	0.39240483737399695	12.44
66069	66	6000	36000	17000	22	59052	0.8937928529264859	435645	0.4911808544942465	12.38
71661	66	6000	36000	13000	22	63951	0.8924100975425964	481806	0.5056318798084541	12.39
98017	66	6000	36000	18000	24	75894	0.7742942550782007	646252	0.4997108065558762	12.48
113715	66	9000	39000	16000	22	102670	0.9028712131205207	804761	0.5352950684350175	12.57
105661	66	5000	36000	18000	22	94354	0.8929879520352827	734695	0.5278455321059722	12.52
166128	66	6000	39000	16000	22	149426	0.8994630646248676	1145271	0.5134215641620612	13
166716	66	9000	36000	18000	22	149637	0.8975563233282948	1142720	0.5100727221435624	13
259850	66	13000	36000	18000	22	149637	0.5758591495093323	1142720	0.3106465886697398	13.86
17744	66	13000	36000	18000	22	16004	0.9019386834986475	42645	0.14196260935565055	12.59
31979	66	6000	36000	18000	21	30392	0.9503736827292911	159349	0.33992422852608273	12.47
55830	66	19000	36000	18000	22	50715	0.9083825900053735	352684	0.45523296413086833	12.39
67339	66	6000	36000	18000	17	67339	1	221107	0.24468049788857707	12.38
94293	65	6000	35000	18000	22	83483	0.8853573435992067	655193	0.5336056227908719	12.29
104820	66	5000	38000	18000	22	94022	0.8969853081473002	733727	0.5308023306117784	12.51
125996	66	6000	36000	18000	22	112659	0.8941474332518493	879006	0.5282967384660507	12.65
130128	66	6000	39000	18000	22	117134	0.9001444731341448	916307	0.5318019550522541	12.68
162166	66	6000	36000	18000	22	145000	0.894145505223043	1109565	0.5109268392864297	12.96
261686	66	6000	35000	18000	22	145000	0.5540991875759498	1109565	0.2997851238017065	13.88
14620	66	9000	39000	16000	22	13200	0.9028727770177839	20856	0.08067960263670969	12.62
39720	66	6000	39000	18000	22	35753	0.9001258811681773	224502	0.39614341499049793	12.43
62004	66	5000	41000	18000	22	55989	0.9029901296690536	407382	0.48405138253036745	12.38
53123	66	9000	36000	18000	22	47680	0.8975396720817725	331486	0.4533495260485262	12.39
75069	66	6000	36000	18000	24	58126	0.7743009764350132	479882	0.47983209746186395	12.39
153276	66	4000	41000	18000	22	138229	0.9018306845168194	1070747	0.5230315251021642	12.88
156627	66	8000	35000	18000	22	140091	0.8944243329694114	1075688	0.5139322731281658	12.91
134925	66	9000	36000	18000	25	96321	0.7138854919399666	844300	0.47187474500432025	12.72
128624	69	6000	39000	13000	22	118062	0.917884687150143	880003	0.49798627486598274	13.21
114795	66	6000	36000	16000	22	118062	1.0284594276754213	880003	0.5824081568631604	12.57
16900	66	6000	36000	18000	22	13928	0.8241420118343196	57200	0.23070097604259096	12.6
27712	66	6000	36000	18000	22	24778	0.8941252886836027	127054	0.3051248799231508	12.5
57898	66	6000	39000	18000	22	52116	0.9001347196794363	372566	0.4717356924802824	12.38
75462	66	6000	35000	18000	22	67323	0.8921443905541863	506840	0.5044549370575917	12.4
70755	66	5000	39000	18000	22	63608	0.8989894707087839	474998	0.5007073179473233	12.39
129556	66	6000	39000	18000	22	116619	0.9001435672604897	911869	0.5314634245848803	12.68
134106	66	6000	39000	18000	22	120715	0.9001461530431152	943343	0.5307172429390482	12.71
103681	66	6000	36000	18000	22	92706	0.8941464684947097	721132	0.5275099868402668	12.51
143517	66	5000	36000	20000	22	128256	0.8936641652208449	992644	0.5206406018728804	12.79
139280	66	6000	36000	18000	24	128256	0.9208500861573808	992644	0.5373741617096468	12.76
15898	66	5000	38000	18000	22	14260	0.8969681720971191	32575	0.11999351685066287	12.61
31899	66	5000	34000	18000	22	28358	0.8889933853725822	160873	0.34588979980606277	12.48
57412	66	6000	36000	16000	22	51295	0.8934543301052045	367051	0.4709803498884945	12.39
55952	66	9000	39000	18000	22	50555	0.9035423219902774	356399	0.4633101287626179	12.39
61140	66	6000	36000	18000	22	54668	0.8941445861956167	395845	0.4787021125559763	12.38
116331	66	6000	36000	18000	22	104017	0.8941468740060688	812386	0.5297790658015981	12.58
111350	66	6000	36000	18000	21	105824	0.9503726986977997	769538	0.5244077789786581	12.55
213891	66	13000	36000	18000	24	167294	0.7821460463507114	1354588	0.4585865213097694	13.45
205487	65	6000	35000	19000	22	181999	0.8856959321027608	1356571	0.4875493633617833	13.2
