volume	quality	unit_price
120000	77	14.9
120000	78	15.16
120000	79	15.43
120000	80	15.7
120000	81	15.99
120000	82	16.28
120000	83	16.59
120000	84	16.9
120000	85	17.23
120000	86	17.57
120000	87	17.92
120000	88	18.28
120000	89	18.66
120000	90	19.04
120000	91	19.44
120000	92	19.86
120000	93	20.28
120000	94	20.72
120000	95	21.18
121000	65	12.45
121000	66	12.62
121000	67	12.79
121000	68	12.97
121000	69	13.15
121000	70	13.35
121000	71	13.55
121000	72	13.75
121000	73	13.97
121000	74	14.19
121000	75	14.42
121000	76	14.66
121000	77	14.91
121000	78	15.17
121000	79	15.43
121000	80	15.71
122000	65	12.46
122000	66	12.62
122000	67	12.8
122000	68	12.98
122000	69	13.16
122000	70	13.35
122000	71	13.55
122000	72	13.76
122000	73	13.98
122000	74	14.2
122000	75	14.43
122000	76	14.67
122000	77	14.92
122000	78	15.17
122000	79	15.44
122000	80	15.72
123000	65	12.46
123000	66	12.63
123000	67	12.8
123000	68	12.98
123000	69	13.17
123000	70	13.36
123000	71	13.56
123000	72	13.77
123000	73	13.98
123000	74	14.21
123000	75	14.44
123000	76	14.68
123000	77	14.92
123000	78	15.18
123000	79	15.45
123000	80	15.72
124000	65	12.47
124000	66	12.64
124000	67	12.81
124000	68	12.99
124000	69	13.18
124000	70	13.37
124000	71	13.57
124000	72	13.78
124000	73	13.99
124000	74	14.21
124000	75	14.44
124000	76	14.68
124000	77	14.93
124000	78	15.19
124000	79	15.46
124000	80	15.73
125000	65	12.48
125000	66	12.64
125000	67	12.82
125000	68	13.0
125000	69	13.18
125000	70	13.38
125000	71	13.58
125000	72	13.78
125000	73	14.0
125000	74	14.22
125000	75	14.45
125000	76	14.69
125000	77	14.94
125000	78	15.2
125000	79	15.46
125000	80	15.74
126000	65	12.48
126000	66	12.65
126000	67	12.83
126000	68	13.0
126000	69	13.19
126000	70	13.38
126000	71	13.58
126000	72	13.79
126000	73	14.01
126000	74	14.23
126000	75	14.46
126000	76	14.7
126000	77	14.95
126000	78	15.2
126000	79	15.47
126000	80	15.75
127000	65	12.49
127000	66	12.66
127000	67	12.83
127000	68	13.01
127000	69	13.2
127000	70	13.39
127000	71	13.59
127000	72	13.8
127000	73	14.01
127000	74	14.24
127000	75	14.47
127000	76	14.71
127000	77	14.95
127000	78	15.21
127000	79	15.48
127000	80	15.75
128000	65	12.5
128000	66	12.67
128000	67	12.84
128000	68	13.02
128000	69	13.21
128000	70	13.4
128000	71	13.6
128000	72	13.81
128000	73	14.02
128000	74	14.24
128000	75	14.47
128000	76	14.71
128000	77	14.96
128000	78	15.22
128000	79	15.48
128000	80	15.76
129000	65	12.51
129000	66	12.67
129000	67	12.85
129000	68	13.03
129000	69	13.21
129000	70	13.41
129000	71	13.61
129000	72	13.81
129000	73	14.03
129000	74	14.25
129000	75	14.48
129000	76	14.72
129000	77	14.97
129000	78	15.23
129000	79	15.49
129000	80	15.77
130000	50	10.59
130000	51	10.69
130000	52	10.8
130000	53	10.91
130000	54	11.02
130000	55	11.13
130000	56	11.25
130000	57	11.37
130000	58	11.5
130000	59	11.63
130000	60	11.76
130000	61	11.9
130000	62	12.05
130000	63	12.2
130000	64	12.35
130000	65	12.52
130000	66	12.68
130000	67	12.86
130000	68	13.04
130000	69	13.22
130000	70	13.41
130000	71	13.61
130000	72	13.82
130000	73	14.04
130000	74	14.26
130000	75	14.49
130000	76	14.73
130000	77	14.98
130000	78	15.23
130000	79	15.5
130000	80	15.78
130000	81	16.06
130000	82	16.36
130000	83	16.66
130000	84	16.98
130000	85	17.31
130000	86	17.64
130000	87	17.99
130000	88	18.36
130000	89	18.73
130000	90	19.12
130000	91	19.52
130000	92	19.93
130000	93	20.36
130000	94	20.8
130000	95	21.25
131000	65	12.52
131000	66	12.69
131000	67	12.86
131000	68	13.04
131000	69	13.23
131000	70	13.42
131000	71	13.62
131000	72	13.83
131000	73	14.04
131000	74	14.27
131000	75	14.5
131000	76	14.74
131000	77	14.99
131000	78	15.24
131000	79	15.51
131000	80	15.78
132000	65	12.53
132000	66	12.7
132000	67	12.87
132000	68	13.05
132000	69	13.24
132000	70	13.43
132000	71	13.63
132000	72	13.84
132000	73	14.05
132000	74	14.27
132000	75	14.51
132000	76	14.75
132000	77	14.99
132000	78	15.25
132000	79	15.52
132000	80	15.79
133000	65	12.54
133000	66	12.71
133000	67	12.88
133000	68	13.06
133000	69	13.24
133000	70	13.44
133000	71	13.64
133000	72	13.85
133000	73	14.06
133000	74	14.28
133000	75	14.51
133000	76	14.75
133000	77	15.0
133000	78	15.26
133000	79	15.52
133000	80	15.8
134000	65	12.55
134000	66	12.71
134000	67	12.89
134000	68	13.07
134000	69	13.25
134000	70	13.45
134000	71	13.65
134000	72	13.85
134000	73	14.07
134000	74	14.29
134000	75	14.52
134000	76	14.76
134000	77	15.01
134000	78	15.27
134000	79	15.53
134000	80	15.81
135000	65	12.55
135000	66	12.72
135000	67	12.9
135000	68	13.07
135000	69	13.26
135000	70	13.45
135000	71	13.65
135000	72	13.86
135000	73	14.08
135000	74	14.3
135000	75	14.53
135000	76	14.77
135000	77	15.02
135000	78	15.27
135000	79	15.54
135000	80	15.82
136000	65	12.56
136000	66	12.73
136000	67	12.9
136000	68	13.08
136000	69	13.27
136000	70	13.46
136000	71	13.66
136000	72	13.87
136000	73	14.08
136000	74	14.31
136000	75	14.54
136000	76	14.78
