volume	quality	unit_price
390000	82	18.34
390000	83	18.64
390000	84	18.96
390000	85	19.29
390000	86	19.63
390000	87	19.98
390000	88	20.34
390000	89	20.71
390000	90	21.1
390000	91	21.5
390000	92	21.91
390000	93	22.34
390000	94	22.78
390000	95	23.18
400000	60	13.8
400000	61	13.94
400000	62	14.08
400000	63	14.23
400000	64	14.39
400000	65	14.55
400000	66	14.71
400000	67	14.89
400000	68	15.07
400000	69	15.25
400000	70	15.45
400000	71	15.65
400000	72	15.8
400000	73	16.02
400000	74	16.29
400000	75	16.52
400000	76	16.76
400000	77	17.01
400000	78	17.27
400000	79	17.53
400000	80	17.81
400000	81	18.09
400000	82	18.39
400000	83	18.69
400000	84	19.01
400000	85	19.34
400000	86	19.68
400000	87	19.98
400000	88	20.39
400000	89	20.76
400000	90	21.15
400000	91	21.55
400000	92	21.96
400000	93	22.39
400000	94	22.83
400000	95	23.23
410000	60	13.8
410000	61	13.94
410000	62	14.08
410000	63	14.23
410000	64	14.39
410000	65	14.55
410000	66	14.71
410000	67	14.89
410000	68	15.07
410000	69	15.25
410000	70	15.45
410000	71	15.65
410000	72	15.8
410000	73	16.07
410000	74	16.29
410000	75	16.52
410000	76	16.76
410000	77	17.01
410000	78	17.27
410000	79	17.53
410000	80	17.81
410000	81	18.09
410000	82	18.39
410000	83	18.69
410000	84	19.01
410000	85	19.34
410000	86	19.68
410000	87	19.98
410000	88	20.39
410000	89	20.76
410000	90	21.15
410000	91	21.55
410000	92	21.96
410000	93	22.39
410000	94	22.83
410000	95	23.23
420000	60	13.8
420000	61	13.94
420000	62	14.08
420000	63	14.23
420000	64	14.39
420000	65	14.55
420000	66	14.71
420000	67	14.89
420000	68	15.07
420000	69	15.25
420000	70	15.45
420000	71	15.65
420000	72	15.85
420000	73	16.07
420000	74	16.29
420000	75	16.52
420000	76	16.76
420000	77	17.01
420000	78	17.27
420000	79	17.53
420000	80	17.81
420000	81	18.09
420000	82	18.39
420000	83	18.69
420000	84	19.01
420000	85	19.34
420000	86	19.68
420000	87	20.03
420000	88	20.39
420000	89	20.76
420000	90	21.15
420000	91	21.55
420000	92	21.96
420000	93	22.39
420000	94	22.83
420000	95	23.28
430000	60	13.8
430000	61	13.94
430000	62	14.08
430000	63	14.23
430000	64	14.39
430000	65	14.55
430000	66	14.71
430000	67	14.89
430000	68	15.07
430000	69	15.25
430000	70	15.45
430000	71	15.65
430000	72	15.85
430000	73	16.07
430000	74	16.29
430000	75	16.52
430000	76	16.76
430000	77	17.01
430000	78	17.27
430000	79	17.53
430000	80	17.81
430000	81	18.09
430000	82	18.39
430000	83	18.69
430000	84	19.01
430000	85	19.34
430000	86	19.68
430000	87	20.03
430000	88	20.39
430000	89	20.76
430000	90	21.15
430000	91	21.55
430000	92	21.96
430000	93	22.39
430000	94	22.83
430000	95	23.28
440000	60	13.8
440000	61	13.94
440000	62	14.08
440000	63	14.23
440000	64	14.39
440000	65	14.55
440000	66	14.71
440000	67	14.89
440000	68	15.07
440000	69	15.25
440000	70	15.45
440000	71	15.65
440000	72	15.85
440000	73	16.07
440000	74	16.29
440000	75	16.52
440000	76	16.76
440000	77	17.01
440000	78	17.27
440000	79	17.53
440000	80	17.81
440000	81	18.09
440000	82	18.39
440000	83	18.69
440000	84	19.01
440000	85	19.34
440000	86	19.68
440000	87	20.03
440000	88	20.39
440000	89	20.76
440000	90	21.15
440000	91	21.55
440000	92	21.96
440000	93	22.39
440000	94	22.83
440000	95	23.28
450000	60	13.8
450000	61	13.94
450000	62	14.08
450000	63	14.23
450000	64	14.39
450000	65	14.55
450000	66	14.71
450000	67	14.89
450000	68	15.07
450000	69	15.25
450000	70	15.45
450000	71	15.65
450000	72	15.85
450000	73	16.07
450000	74	16.29
450000	75	16.52
450000	76	16.76
450000	77	17.01
450000	78	17.27
450000	79	17.53
450000	80	17.81
450000	81	18.09
450000	82	18.39
450000	83	18.69
450000	84	19.01
450000	85	19.34
450000	86	19.68
450000	87	20.03
450000	88	20.39
450000	89	20.76
450000	90	21.15
450000	91	21.55
450000	92	21.96
450000	93	22.39
450000	94	22.83
450000	95	23.28
460000	60	13.8
460000	61	13.94
460000	62	14.08
460000	63	14.23
460000	64	14.39
460000	65	14.55
460000	66	14.71
460000	67	14.89
460000	68	15.07
460000	69	15.25
460000	70	15.45
460000	71	15.65
460000	72	15.85
460000	73	16.07
460000	74	16.29
460000	75	16.52
460000	76	16.76
460000	77	17.01
460000	78	17.27
460000	79	17.53
460000	80	17.81
460000	81	18.09
460000	82	18.39
460000	83	18.69
460000	84	19.01
460000	85	19.34
460000	86	19.68
460000	87	20.03
460000	88	20.39
460000	89	20.76
460000	90	21.15
460000	91	21.55
460000	92	21.96
460000	93	22.39
460000	94	22.83
460000	95	23.28
470000	60	13.8
470000	61	13.94
470000	62	14.08
470000	63	14.23
470000	64	14.39
470000	65	14.55
470000	66	14.71
470000	67	14.89
470000	68	15.07
470000	69	15.25
470000	70	15.45
470000	71	15.65
470000	72	15.85
470000	73	16.07
470000	74	16.29
470000	75	16.52
470000	76	16.76
470000	77	17.01
470000	78	17.27
470000	79	17.53
470000	80	17.81
470000	81	18.09
470000	82	18.39
470000	83	18.69
470000	84	19.01
470000	85	19.34
470000	86	19.68
470000	87	20.03
470000	88	20.39
470000	89	20.76
470000	90	21.15
470000	91	21.55
470000	92	21.96
470000	93	22.39
470000	94	22.83
470000	95	23.28
480000	60	13.8
480000	61	13.94
480000	62	14.08
480000	63	14.23
480000	64	14.39
480000	65	14.55
480000	66	14.71
480000	67	14.89
480000	68	15.07
480000	69	15.25
480000	70	15.45
480000	71	15.65
480000	72	15.85
480000	73	16.07
480000	74	16.29
480000	75	16.52
480000	76	16.76
480000	77	17.01
480000	78	17.27
480000	79	17.53
480000	80	17.81
480000	81	18.09
480000	82	18.39
480000	83	18.69
480000	84	19.01
480000	85	19.34
480000	86	19.68
480000	87	20.03
480000	88	20.39
480000	89	20.76
480000	90	21.15
480000	91	21.55
480000	92	21.96
480000	93	22.39
480000	94	22.83
480000	95	23.28
490000	60	13.8
490000	61	13.94
490000	62	14.08
490000	63	14.23
490000	64	14.39
490000	65	14.55
490000	66	14.71
490000	67	14.89
490000	68	15.07
490000	69	15.25
490000	70	15.45
490000	71	15.65
490000	72	15.85
490000	73	16.07
490000	74	16.29
490000	75	16.52
490000	76	16.76
490000	77	17.01
490000	78	17.27
490000	79	17.53
490000	80	17.81
490000	81	18.09
490000	82	18.39
490000	83	18.69
490000	84	19.01
490000	85	19.34
490000	86	19.68
490000	87	20.03
490000	88	20.39
490000	89	20.76
490000	90	21.15
490000	91	21.55
